state,match_rate
CT,3.4299805709161557
DE,0.36900369003690037
MA,0.34288371011797525
MD,2.2868217054263567
NH,0.7712082262210797
NJ,0.17667844522968199
NY,1.7294479981047144
PA,2.4888003982080638
VA,0.22256462934429036
