,ID,ID2,OBJECTID,GISJOIN,DECADE,county,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,state,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,geometry,state_abrev
0,11643,59420,1,0900010,1790,Fairfield,090,0010,1,10,FAIRFIELD,Connecticut,1673889466.31,411293.875529,1673889199.41829,900010,"MULTIPOLYGON (((-73.71277398770516 41.107695983517225, -73.48270901500072 41.212759979348796, -73.55096100562643 41.29542200310629, -73.51806500059924 41.66682899948148, -73.48476800197739 41.64740599652838, -73.49787198565754 41.63828500385426, -73.4414660062115 41.4912939888817, -73.38696399126667 41.51479399057579, -73.37526302352522 41.489193992519894, -73.29959299067022 41.47011101172735, -73.29781699747856 41.44831899282093, -73.21823499665041 41.42906997325007, -73.06505098816992 41.29759598294745, -73.12555295573871 41.181296992166295, -73.10295203472204 41.15139697346333, -73.13025301940912 41.14679697738649, -73.17165496685875 41.15929701521014, -73.1398529866297 41.1500969867012, -73.13455298589703 41.15589698065832, -73.18895598609679 41.185995984092386, -73.18525601434264 41.16069597603349, -73.21685700593892 41.14129602151107, -73.21675702449618 41.153244049965906, -73.22055697801831 41.15319599035759, -73.26235800771869 41.11749600941576, -73.28496592892307 41.12953992064896, -73.35296098894614 41.10139598253018, -73.3737620200918 41.117695982593915, -73.37943377986433 41.104395787883476, -73.36796098311198 41.09549598893247, -73.38576199181526 41.1005959877159, -73.39596197446019 41.082295996081655, -73.41586690890348 41.10041314205154, -73.4102630082921 41.091496008035755, -73.41216298594271 41.08769599851555, -73.40806297830083 41.083695978142046, -73.40746199685849 41.07209594804058, -73.4208697913333 41.07775465677232, -73.43396298373372 41.05579698691801, -73.46596398074759 41.06149597172402, -73.47536500647246 41.05619602612976, -73.47826400722988 41.035896984833734, -73.50666601896246 41.059995979346766, -73.49596501616337 41.04749597897458, -73.52211778878957 41.03800709653519, -73.52266600487893 41.01929700283734, -73.53566697841454 41.032796984235, -73.52806599879348 41.04019700916521, -73.52986602850888 41.045596000174974, -73.53366700243568 41.0478959919164, -73.57006800882769 41.001597024387905, -73.58436798176808 41.00499701990683, -73.5685679921526 41.011096999329844, -73.57156799036865 41.0255969777892, -73.5939690219027 41.011996978047264, -73.58922608059414 41.041708081667856, -73.60196899207105 41.01479697642283, -73.60246900861735 41.015896967006796, -73.60576898378831 41.014796977560536, -73.61306999899284 41.00879697253106, -73.60816897768778 41.019997007366854, -73.62736999422208 41.017696981976165, -73.62577001675346 41.00189697539838, -73.6395709463777 41.01089697397904, -73.64305499302515 40.999958970747585, -73.64567098158622 41.00059697997813, -73.65852597826549 40.987116014492216, -73.65467100452236 41.011696965058164, -73.72777501565248 41.100696015618745, -73.71277398770516 41.107695983517225)), ((-73.11655299591375 41.194896967298746, -73.11595302898002 41.19499698609211, -73.11695298917064 41.19349699167226, -73.11745296283547 41.19379699969069, -73.11655299591375 41.194896967298746)), ((-73.14335400288645 41.15309698727558, -73.14285399153871 41.15239699529396, -73.14535400501036 41.15349696054826, -73.14335400288645 41.15309698727558)), ((-73.36216095759498 41.08329599808, -73.35696101325402 41.08339598899678, -73.35506102999224 41.087395969903824, -73.35566100895976 41.083595974426075, -73.35846099278038 41.08209594555953, -73.36216095759498 41.08329599808)), ((-73.36806199224205 41.10699595651292, -73.36786201689281 41.106495997052534, -73.36856197659104 41.106596018093946, -73.3686620017218 41.10719599702271, -73.36806199224205 41.10699595651292)), ((-73.37266099565062 41.07219598978842, -73.37216099667124 41.07259598053682, -73.37226098372264 41.07089599263411, -73.37306098985506 41.07089599578076, -73.37266099565062 41.07219598978842)), ((-73.37311200682635 41.11504598392792, -73.37306196502203 41.11539599368885, -73.37277833145556 41.11469601697667, -73.37316199192296 41.11469598385007, -73.37311200682635 41.11504598392792)), ((-73.38546197708558 41.094196003751286, -73.38326199643333 41.09879598882137, -73.37946201034804 41.09519601018252, -73.38486198445436 41.09269598022624, -73.38546197708558 41.094196003751286)), ((-73.38236200386959 41.09059599791798, -73.38006195431758 41.09039599165365, -73.381561987939 41.08889596225261, -73.38236200386959 41.09059599791798)), ((-73.3848619901705 41.07049598220584, -73.38286202121753 41.0721959965862, -73.38206200510133 41.07099597516127, -73.38606198629897 41.06999596920632, -73.3848619901705 41.07049598220584)), ((-73.3843620186121 41.083095990760214, -73.38396199767078 41.08259599197359, -73.38446201626583 41.08209593428918, -73.38506197702505 41.082695994602425, -73.3843620186121 41.083095990760214)), ((-73.39106199657736 41.06139700354796, -73.386762008596 41.059897013651934, -73.38666197217675 41.05869698073056, -73.38826199588819 41.058596994152445, -73.39106199657736 41.06139700354796)), ((-73.39236198602026 41.070896008575176, -73.38856196673767 41.072996019932575, -73.38716200359045 41.07239600624174, -73.39196201370801 41.070296009558426, -73.39236198602026 41.070896008575176)), ((-73.39446198152578 41.06579599841721, -73.39056202691893 41.06879598671032, -73.38726201271363 41.067996014719405, -73.39186201790673 41.06379699388017, -73.39446198152578 41.06579599841721)), ((-73.42306305846971 41.04829696793568, -73.41776301386119 41.05419698628472, -73.40326198575514 41.053896991092, -73.40696197748095 41.060597004515294, -73.39966199712808 41.06139698808878, -73.40336198793658 41.053296993225864, -73.42306305846971 41.04829696793568)), ((-73.40366203636674 41.07329596476254, -73.40376201065814 41.072895976305205, -73.40446200324432 41.0728959981742, -73.40366203636674 41.07329596476254)), ((-73.40516201186053 41.05499698829269, -73.40546198410588 41.05469700046063, -73.40596202554373 41.055196982045636, -73.40516201186053 41.05499698829269)), ((-73.40546203702974 41.05719698906883, -73.40596200884987 41.05619698496802, -73.40656198315652 41.056596974786075, -73.40546203702974 41.05719698906883)), ((-73.40616299096355 41.08359596300852, -73.40556299008735 41.08359599859015, -73.40576299595553 41.082495996395025, -73.40646298938506 41.082495970561475, -73.40616299096355 41.08359596300852)), ((-73.40936199433476 41.05529699029812, -73.40891091075586 41.055246839264065, -73.40846199995937 41.05519701933123, -73.40986198108993 41.054897016207164, -73.40936199433476 41.05529699029812)), ((-73.41016195939952 41.05859698629853, -73.41056199358393 41.058297011360224, -73.41056202312888 41.0584970001883, -73.41016195939952 41.05859698629853)), ((-73.41486300802116 41.07419597551512, -73.41516299625899 41.073896034638494, -73.41546299792438 41.074795978234405, -73.41486300802116 41.07419597551512)), ((-73.41756301618165 41.07009599633786, -73.41796299137553 41.07019600118772, -73.41796299174152 41.07039598298198, -73.41756301618165 41.07009599633786)), ((-73.41866301107224 41.069995953805105, -73.41846302566418 41.06949599495146, -73.41906302615023 41.06949593998166, -73.41866301107224 41.069995953805105)), ((-73.42026297879791 41.07429596480385, -73.41966300441129 41.075396015408074, -73.42026302106255 41.072996016150704, -73.42056301547596 41.073895993995805, -73.42026297879791 41.07429596480385)), ((-73.42026296368144 41.063395988582165, -73.42026297883939 41.063295981877715, -73.4207630067387 41.06309598929431, -73.42026296368144 41.063395988582165)), ((-73.42296303152429 41.06069597533735, -73.42176305493484 41.061495989832146, -73.42316297272852 41.059696004590094, -73.42296303152429 41.06069597533735)), ((-73.4574640201212 41.04829700369168, -73.45656729635868 41.04819732583471, -73.45766400821817 41.0477969861024, -73.4574640201212 41.04829700369168)), ((-73.45881299275293 41.05037599317795, -73.45796398903694 41.05049698158008, -73.45876401854537 41.0492970048825, -73.45936397563547 41.050297003878555, -73.45881299275293 41.05037599317795)), ((-73.45864558373047 41.0563939969115, -73.45856399927577 41.05609599609613, -73.45896401318699 41.05599600258317, -73.45864558373047 41.0563939969115)), ((-73.46116399005143 41.050296995543846, -73.46076397852694 41.04939697008499, -73.46166401558057 41.04929697879914, -73.46116399005143 41.050296995543846)), ((-73.46216398699121 41.05399599606037, -73.46226399004992 41.0533959631534, -73.46326400065246 41.05299600677498, -73.46216398699121 41.05399599606037)), ((-73.46426398098617 41.05669599622236, -73.46476398766126 41.05629596301364, -73.46476403649545 41.0568959965371, -73.46426398098617 41.05669599622236)), ((-73.4673640090603 41.05769600011305, -73.46766402784422 41.05759601170499, -73.46786400524562 41.05789597492632, -73.4673640090603 41.05769600011305)), ((-73.47506400249483 41.04719698302877, -73.4748640060111 41.04679697701247, -73.47596398660663 41.04649700594107, -73.47506400249483 41.04719698302877)), ((-73.50679696159331 41.036960965979716, -73.50482900200392 41.03646503098351, -73.50449304360225 41.035377033264176, -73.50596502402117 41.03556897163591, -73.50679696159331 41.036960965979716)), ((-73.50516500962281 41.034196995747514, -73.5046650529592 41.03379699856924, -73.50526500063063 41.03369699281291, -73.50516500962281 41.034196995747514)), ((-73.5089650415592 41.03519699972273, -73.5094649849457 41.03429695792908, -73.5103659741392 41.035197038952205, -73.5089650415592 41.03519699972273)), ((-73.53586993024821 41.03049112608597, -73.53536699316294 41.030096979583746, -73.53556700403796 41.029697015989385, -73.53606700102632 41.03009697048949, -73.53586993024821 41.03049112608597)), ((-73.53926701887873 41.02739697506851, -73.53936697579543 41.02539699079644, -73.53976698117141 41.02499698749365, -73.54056699472673 41.026096992088654, -73.53926701887873 41.02739697506851)), ((-73.57686802580602 41.01239698569753, -73.57636802037327 41.01279699808683, -73.57706797678689 41.01169696897435, -73.57686802580602 41.01239698569753)), ((-73.58346803600504 41.00899699803477, -73.58356799466401 41.008696970786616, -73.58376800652232 41.00909700165877, -73.58346803600504 41.00899699803477)), ((-73.59806902997353 41.01099698586753, -73.59766897039088 41.010697008753795, -73.59866900717125 41.01099700033172, -73.59806902997353 41.01099698586753)), ((-73.59836897631486 41.01699698194495, -73.59826900884217 41.01649699344386, -73.5991689948929 41.01689700228812, -73.59836897631486 41.01699698194495)), ((-73.59856899430356 41.01329700770075, -73.59886898631676 41.01339703213766, -73.59886900974602 41.0135969562641, -73.59856899430356 41.01329700770075)), ((-73.60326900585878 41.01499699304364, -73.60306901518278 41.01389698876412, -73.60416900679708 41.013296985862674, -73.60426898585442 41.01429699390904, -73.60326900585878 41.01499699304364)), ((-73.60776876923123 40.99046357597222, -73.60786900582865 40.990196958562485, -73.6081690206756 40.99059698380042, -73.60776876923123 40.99046357597222)), ((-73.61007001551546 40.98939703794034, -73.6094690138025 40.98879695170897, -73.61086997017016 40.988296991978025, -73.61007001551546 40.98939703794034)), ((-73.61597000811031 41.009396983812415, -73.61507001758129 41.009396976401725, -73.61446998872069 41.008496972656566, -73.61587001066049 41.00819698510495, -73.61597000811031 41.009396983812415)), ((-73.6284699972505 40.98159698308578, -73.62457000494307 40.98379696806032, -73.62247002173181 40.98429699323571, -73.62167002944902 40.98279699231673, -73.6284699972505 40.98159698308578)), ((-73.63997099865347 40.99239697162321, -73.63747098597348 40.9929969871027, -73.63987096634722 40.988396996518475, -73.641470972737 40.990697006020476, -73.63997099865347 40.99239697162321)), ((-73.64377097800394 40.99629698808131, -73.64257099899012 40.99689697758376, -73.64277097627163 40.995396981858825, -73.6444710033787 40.99519699058838, -73.64377097800394 40.99629698808131)), ((-73.6437709996586 40.99959699128721, -73.64287099708461 40.99899695641357, -73.64387101620191 40.99859701012874, -73.6437709996586 40.99959699128721)))",CT
1,11644,59421,2,0900030,1790,Hartford,090,0030,1,30,HARTFORD,Connecticut,1858417905.74,197092.380518,1858418581.67433,900030,"POLYGON ((-72.99954899524667 41.800022984726844, -72.94902401493296 41.80643098123761, -72.86426326498011 42.03770889201119, -72.590233034289 42.02469499140907, -72.50919198376734 42.03414099772415, -72.49272897861188 41.94749601126273, -72.51333000128511 41.945396997987466, -72.5183299668653 41.85689798243054, -72.4667901241758 41.877648510148575, -72.47592898705847 41.8122979940379, -72.440944803594 41.65299663868198, -72.71393899075895 41.62769899594883, -72.71461500445925 41.60434998450892, -72.75294099638154 41.592497983239085, -72.75216499335568 41.57889558631035, -72.84853898953064 41.56732799500527, -72.84414500411422 41.54469799391519, -72.88404599211233 41.56379698375113, -72.96404802813643 41.55419698476595, -73.01667499187289 41.79818298353256, -72.99954899524667 41.800022984726844))",CT
2,11645,59422,3,0900050,1790,Litchfield,090,0050,1,50,LITCHFIELD,Connecticut,2656160553.17,236932.296583,2656166648.007,900050,"POLYGON ((-73.51777696500692 41.67084498218878, -73.48731400541193 42.04963798459298, -72.86426326498011 42.03770889201119, -72.94902401493296 41.80643098123761, -73.01667499187289 41.79818298353256, -72.98324333176403 41.63959831613219, -73.05875200840886 41.606696979790954, -73.05805198637984 41.588595991232815, -73.09235300514358 41.57049597168627, -73.16467600034335 41.557087995861885, -73.1513462131656 41.4871260043218, -73.1602850700322 41.43809284251508, -73.20440249932635 41.41801366997027, -73.24525900468936 41.43989498401247, -73.26226499048147 41.4339599960347, -73.27369202531139 41.451644988621574, -73.29828099518855 41.44873499635995, -73.30060100894973 41.47084698544939, -73.37526302352522 41.489193992519894, -73.38696399126667 41.51479399057579, -73.4414660062115 41.4912939888817, -73.49787198565754 41.63828500385426, -73.48476800197739 41.64740599652838, -73.51777696500692 41.67084498218878))",CT
3,11646,59423,165,0900070,1790,Middlesex,090,0070,1,70,MIDDLESEX,Connecticut,932500428.697,199607.085852,932506455.475017,900070,"MULTIPOLYGON (((-72.74954101252453 41.59313798184915, -72.71461500445925 41.60434998450892, -72.71393899075895 41.62769899594883, -72.50543096944304 41.64699898404009, -72.43082301778252 41.52456196829936, -72.32339400259131 41.53424999434308, -72.30553098688385 41.43628199398074, -72.43370999042739 41.42399499007914, -72.42351400910127 41.391887986805045, -72.3752559984786 41.375097983659984, -72.38032900188448 41.34339798326767, -72.39090203730198 41.347517993465566, -72.35079999203403 41.322088991420905, -72.35685797413579 41.290594974020756, -72.36576900426093 41.297308992534106, -72.36891299960229 41.29258599987263, -72.3489269410061 41.28099798376617, -72.37262801305148 41.27169800664294, -72.34662697915205 41.2762979764314, -72.34300200063109 41.26830898395894, -72.38862898414467 41.2606979870226, -72.39601106530549 41.279002842992746, -72.44842899892829 41.27918198767195, -72.50943398235049 41.25599897987953, -72.52316688965448 41.27173066765814, -72.54683497813096 41.263298973282815, -72.58603600801202 41.323997996544364, -72.61423700602508 41.32959799072385, -72.61223699946684 41.386197981742306, -72.65043799729442 41.41929799204869, -72.6491379988412 41.435597981163966, -72.60785052941786 41.44068000890036, -72.63612000905673 41.45282399666032, -72.63351200483248 41.5002399791997, -72.7433299950626 41.483113982003005, -72.74954101252453 41.59313798184915)), ((-72.44123101536323 41.27569898128832, -72.44093698651945 41.27594697140854, -72.44063098001 41.27569895373105, -72.4412419985236 41.27550499239413, -72.44123101536323 41.27569898128832)), ((-72.4425389765157 41.27592495743131, -72.44173097482783 41.27570298840913, -72.44151702578407 41.27543594133644, -72.44256998260629 41.275328945952396, -72.4425389765157 41.27592495743131)), ((-72.46773203081041 41.26699898416786, -72.4640320013997 41.264098987474185, -72.46203201784172 41.26059895908569, -72.46541296494165 41.264891989717896, -72.46773203081041 41.26699898416786)), ((-72.47565301931598 41.25689701729435, -72.47513299690829 41.25739899195243, -72.4745240119049 41.255225995237716, -72.47563298531999 41.25639900091708, -72.47565301931598 41.25689701729435)), ((-72.51313399409314 41.25399898814048, -72.51303405623811 41.253699011736565, -72.51343400457502 41.25339899640263, -72.5136339826029 41.2537989768166, -72.51313399409314 41.25399898814048)))",CT
4,11647,59424,4,0900090,1790,New Haven,090,0090,1,90,NEW HAVEN,Connecticut,1528737988.55,312354.008005,1528725613.51679,900090,"MULTIPOLYGON (((-73.1602850700322 41.43809284251508, -73.1513462131656 41.4871260043218, -73.16467600034335 41.557087995861885, -73.09235300514358 41.57049597168627, -73.05805198637984 41.588595991232815, -73.05875200840886 41.606696979790954, -73.01864999811374 41.614096983652935, -73.02147000359876 41.62710498624321, -72.98324333176403 41.63959831613219, -72.96404802813643 41.55419698476595, -72.88404599211233 41.56379698375113, -72.84414500411422 41.54469799391519, -72.84853898953064 41.56732799500527, -72.75216499335568 41.57889558631035, -72.7433299950626 41.483113982003005, -72.63351199852008 41.500239997820486, -72.63612000905673 41.45282399666032, -72.60785052941786 41.44068000890036, -72.6491379988412 41.435597981163966, -72.65043799729442 41.41929799204869, -72.61223699946684 41.386197981742306, -72.61423700602508 41.32959799072385, -72.58603600801202 41.323997996544364, -72.58583599284829 41.30729799491484, -72.5463349989292 41.28039898224618, -72.54633501789522 41.25999900330858, -72.5245339940663 41.266699004831594, -72.54453504873264 41.24829901365626, -72.57933596876357 41.27139797840711, -72.66567326638754 41.27156749680227, -72.70634001508654 41.243596957235134, -72.70504001913905 41.2592969631977, -72.73444003750717 41.25459699017464, -72.75814098865341 41.27179597204734, -72.75864102088478 41.26639599137354, -72.81244298510762 41.249496002718324, -72.82454300852427 41.255496001993286, -72.81104303469965 41.258496002236356, -72.80824298915978 41.26419600780921, -72.82784299710542 41.26469598529636, -72.83594301924312 41.24859598120517, -72.8421439534872 41.25889597040784, -72.89484498986396 41.24179698073302, -72.9077459899608 41.28909700602255, -72.90454499874535 41.29689698021314, -72.8909449537851 41.30149697960524, -72.8873449824746 41.307996973435735, -72.907845992307 41.30879698977516, -72.93914600790535 41.28099697998308, -72.92084602102177 41.268896974468625, -73.014948020635 41.20429699324454, -73.05194998486189 41.20979698689823, -73.10035200427909 41.17459699740641, -73.10547250267415 41.17219550285676, -73.11125200870109 41.17249699157084, -73.10995299958002 41.22939598749491, -73.06505098816992 41.29759598294745, -73.20440250548037 41.41801365132324, -73.1602850700322 41.43809284251508)), ((-72.60263699812981 41.26699798782353, -72.60093701706708 41.2666979821528, -72.6002369893471 41.26569798793207, -72.60223698517952 41.26529797089699, -72.60263699812981 41.26699798782353)), ((-72.70703997963797 41.256496983088105, -72.70794001453008 41.25549700005134, -72.70874002323447 41.25529697807997, -72.70884004046233 41.25609700283861, -72.70703997963797 41.256496983088105)), ((-72.71284002127835 41.25649699324061, -72.71223998881077 41.25589696915104, -72.71383999442158 41.25529698320491, -72.71384004548194 41.25589696320977, -72.71284002127835 41.25649699324061)), ((-72.73384001391314 41.254296981201634, -72.73343999616912 41.25359698106997, -72.73494096625815 41.25369600752433, -72.73384001391314 41.254296981201634)), ((-72.74204096412417 41.25599596772402, -72.74044099756941 41.25619597678463, -72.74024101012745 41.25489597374731, -72.7422409920759 41.25429598481049, -72.74204096412417 41.25599596772402)), ((-72.7430409996751 41.25289598170537, -72.74124101466234 41.253595982119776, -72.74074099796029 41.253495992073475, -72.74104101367148 41.25249601029873, -72.7430409996751 41.25289598170537)), ((-72.74544098264278 41.251395996169535, -72.74524099818967 41.250096001939475, -72.7456409723588 41.249795988666534, -72.74624097424149 41.250995997772044, -72.74544098264278 41.251395996169535)), ((-72.74704102265896 41.253495980952984, -72.74644098334093 41.25299597175337, -72.74844100697698 41.25219600899595, -72.74704102265896 41.253495980952984)), ((-72.74820094469653 41.2554959840416, -72.74764099817304 41.25589598451141, -72.74744097690865 41.25539603272227, -72.74804101677086 41.25499601021679, -72.74820094469653 41.2554959840416)), ((-72.74864099515212 41.25449599235849, -72.74824099746631 41.2543959849677, -72.74834099183867 41.25399600064381, -72.74884095536562 41.253996005641675, -72.74864099515212 41.25449599235849)), ((-72.74894100141302 41.25509598565004, -72.7488409592172 41.25459598030849, -72.74984102637201 41.25469599108383, -72.74894100141302 41.25509598565004)), ((-72.7496410009445 41.24759596985849, -72.7497410221078 41.246895931706376, -72.750441009331 41.24669599582527, -72.75044101970096 41.247195983797056, -72.7496410009445 41.24759596985849)), ((-72.75270897979566 41.24941300002225, -72.75284102544407 41.25009600345962, -72.75044098875166 41.25029595992007, -72.75144102234306 41.24899600566271, -72.75270897979566 41.24941300002225)), ((-72.75254101863544 41.26019598853027, -72.7521410235759 41.25979599461422, -72.75334101735208 41.25949596772654, -72.75254101863544 41.26019598853027)), ((-72.7583409880076 41.25429598185815, -72.75484098712644 41.256295997828275, -72.75384095858571 41.25429601916773, -72.75884102759576 41.25359600388884, -72.7583409880076 41.25429598185815)), ((-72.75484098760442 41.24919595983694, -72.75404100276168 41.247695992666266, -72.75634100133753 41.24659598181236, -72.75644100980955 41.247496001716144, -72.75484098760442 41.24919595983694)), ((-72.75474103002121 41.26309594763891, -72.75504100531779 41.262495991008734, -72.75554097350837 41.26289600412402, -72.75474103002121 41.26309594763891)), ((-72.75494100761743 41.2637959717177, -72.75474104516523 41.26349599609844, -72.75534100896223 41.26329597927831, -72.75544101388644 41.263696003950066, -72.75494100761743 41.2637959717177)), ((-72.75854100621284 41.24509600822733, -72.7563410031064 41.245795985750625, -72.7552410126447 41.24539597697935, -72.7590410187285 41.24359599427018, -72.75854100621284 41.24509600822733)), ((-72.7591409908919 41.24899596592397, -72.75634099788677 41.25099599145939, -72.75534099573416 41.25109601657019, -72.7593409587454 41.24749597436467, -72.7591409908919 41.24899596592397)), ((-72.75864100501919 41.256895994995695, -72.75714099593291 41.257195960747296, -72.75864102429793 41.256395979324246, -72.75864100501919 41.256895994995695)), ((-72.76134100250908 41.242895985100034, -72.75964097833618 41.24209599514382, -72.75974094457558 41.24109598746325, -72.7615410118695 41.241995984817734, -72.76134100250908 41.242895985100034)), ((-72.76334096954443 41.260295991473896, -72.76224102548673 41.260495992159235, -72.76134097863171 41.2588959841828, -72.76304101502576 41.258196002159046, -72.76334096954443 41.260295991473896)), ((-72.76204104040505 41.263495991489854, -72.76144096554144 41.263295977286084, -72.76184099323305 41.262795978699266, -72.7625409688736 41.26299596621132, -72.76204104040505 41.263495991489854)), ((-72.76434097914046 41.26429599570588, -72.76344098780972 41.264396012472154, -72.76324099224013 41.26309599832726, -72.76414097358317 41.26299604360132, -72.76434097914046 41.26429599570588)), ((-72.76604100929154 41.26359597042401, -72.76554096573497 41.26379596850268, -72.76534103346367 41.26309598886887, -72.76614102639586 41.26299597253449, -72.76604100929154 41.26359597042401)), ((-72.8095430168115 41.24729599514611, -72.81024302597633 41.245996005979514, -72.81074298349932 41.24639601630858, -72.8095430168115 41.24729599514611)), ((-72.81594399135666 41.247474977208356, -72.81424302103542 41.248495980529505, -72.81394295750333 41.24809600233411, -72.81624301423264 41.24669599430999, -72.81594399135666 41.247474977208356)), ((-72.85774402034764 41.24889600310545, -72.85624399064443 41.2525960254818, -72.85034402534762 41.25109600819802, -72.85431798436034 41.247261990919476, -72.85774402034764 41.24889600310545)), ((-73.05434998848305 41.19219698243449, -73.05415000837179 41.18999699257542, -73.05714995415386 41.19199697988184, -73.05434998848305 41.19219698243449)))",CT
