,title_org,title_new,first_name_org,last_name_org,first_name_new,last_name_new,cleaning case,file_loc,org_index
561,,,John Stevens and William Burnett,,"['John', 'William']","['Stevens', 'Burnett']",3,loan_office_certificates_9_states.xlsx,33568
562,,,John Stevens and William Burnett,,"['John', 'William']","['Stevens', 'Burnett']",3,loan_office_certificates_9_states.xlsx,33569
563,,,John Stevens and William Burnett,,"['John', 'William']","['Stevens', 'Burnett']",3,loan_office_certificates_9_states.xlsx,33570
564,,,Stephen Ford and Canfield,,,"['Stephen', 'Ford', 'Canfield']",3,loan_office_certificates_9_states.xlsx,35285
565,,,Stephen Ford and Canfield,,,"['Stephen', 'Ford', 'Canfield']",3,loan_office_certificates_9_states.xlsx,35293
566,,,Stephen Ford and Canfield,,,"['Stephen', 'Ford', 'Canfield']",3,loan_office_certificates_9_states.xlsx,35294
567,,,Forman and Hunt,,,"['Forman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,35315
568,,,Forman and Hunt,,,"['Forman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,35322
569,,,Mercer and Skenk,,,"['Mercer', 'Skenk']",3,loan_office_certificates_9_states.xlsx,35414
570,,,Mercer and Skenk,,,"['Mercer', 'Skenk']",3,loan_office_certificates_9_states.xlsx,35428
571,,,Robert Morris and John Simon executor to the estate of,,Robert | john,Morris | simon,3,loan_office_certificates_9_states.xlsx,39712
572,,,Robert Morris and John Simon executor to the estate of,,Robert | john,Morris | simon,3,loan_office_certificates_9_states.xlsx,39713
573,,,Robert Morris and John Simon executor to the estate of R Gerraty,,Rober | john,Morris | simon,3,loan_office_certificates_9_states.xlsx,40030
574,,,Jeremiah Halsey and Sarah Gaston for the Estate of Gaston Dec,,"['Jeremiah', 'Sarah']","['Halsey', 'Gaston']",3,loan_office_certificates_9_states.xlsx,40474
575,,,Jeremiah Halsey and Sarah Gaston for the Estate of Gaston Dec,,"['Jeremiah', 'Sarah']","['Halsey', 'Gaston']",3,loan_office_certificates_9_states.xlsx,40475
576,,,Jeremiah Halsey and Sarah Gaston for the Estate of Gaston Dec,,"['Jeremiah', 'Sarah']","['Halsey', 'Gaston']",3,loan_office_certificates_9_states.xlsx,40476
577,,,Jeremiah Halsey and Sarah Gaston for the Estate of Gaston Dec,,"['Jeremiah', 'Sarah']","['Halsey', 'Gaston']",3,loan_office_certificates_9_states.xlsx,40477
578,,,Isaac Roush and Mary Utrey  executor to the estate of Jacob Carver Deceased,,Isaac | mary ,Roush | utrey,3,loan_office_certificates_9_states.xlsx,40611
579,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41450
580,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41451
581,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41452
582,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41453
583,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41454
584,,,Rotch and Jarvis,,,"['Rotch', 'Jarvis']",3,loan_office_certificates_9_states.xlsx,41465
585,,,John Cavott and Jacob Aivl for Moses Dichey and George Dukey,,"['John', 'Jacob']","['Cavott', 'Aivl']",3,loan_office_certificates_9_states.xlsx,42973
586,,,John Cavott and Jacob Aivl for Moses Dichey and George Dukey,,"['John', 'Jacob']","['Cavott', 'Aivl']",3,loan_office_certificates_9_states.xlsx,43082
587,,,John Cavott and Jacob Aivl for Moses Dichey and George Dukey,,"['John', 'Jacob']","['Cavott', 'Aivl']",3,loan_office_certificates_9_states.xlsx,43084
588,,,John Cavott and Jacob Aivl for Moses Dichey and George Dukey,,"['John', 'Jacob']","['Cavott', 'Aivl']",3,loan_office_certificates_9_states.xlsx,43085
589,,,Levy and Levy,,,"['Levy', 'Levy']",3,loan_office_certificates_9_states.xlsx,44558
590,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44988
591,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44989
592,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44990
593,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44991
594,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44992
595,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44993
596,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44994
597,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44995
598,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44996
599,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44997
600,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44998
601,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,44999
602,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45000
603,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45087
604,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45088
605,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45089
606,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45090
607,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45091
608,,,Peter and Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45163
609,,,Joseph Jacket and Anthany Jacket Trustees of Presbyterian Congregation N town,,"['Joseph', 'Anthany']","['Jacket', 'Jacket Trustees']",3,loan_office_certificates_9_states.xlsx,45745
610,,,Peter And Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45746
611,,,Peter And Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45747
612,,,Peter And Isaac Wikoff,,"['Peter', 'Isaac']",Wikoff,3,loan_office_certificates_9_states.xlsx,45748
613,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47293
614,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47294
615,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47295
616,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47296
617,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47297
618,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47316
619,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47317
620,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47318
621,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47319
622,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47320
623,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47321
624,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47322
625,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47323
626,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47324
627,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47325
628,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47326
629,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47327
630,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47328
631,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47329
632,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47330
633,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47331
634,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47332
635,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47333
636,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47334
637,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47335
638,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47336
639,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47337
640,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47338
641,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47339
642,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47340
643,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47341
644,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47342
645,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47343
646,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47344
647,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47345
648,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47346
649,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47347
650,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47348
651,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47349
652,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47350
653,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47351
654,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47352
655,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47353
656,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47354
657,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47355
658,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47356
659,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47357
660,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47358
661,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47359
662,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47360
663,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47361
664,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47362
665,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47363
666,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47364
667,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47365
668,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47366
669,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47367
670,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47368
671,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47369
672,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47370
673,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47371
674,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47431
675,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47432
676,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47433
677,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47434
678,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47435
679,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47436
680,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47437
681,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47438
682,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47439
683,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47440
684,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47441
685,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47442
686,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47443
687,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47444
688,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47448
689,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47449
690,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47450
691,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47451
692,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47453
693,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47513
694,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47514
695,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47515
696,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47516
697,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47517
698,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47518
699,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47519
700,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47520
701,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47521
702,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47522
703,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47523
704,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47524
705,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47525
706,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47526
707,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47527
708,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47528
709,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47529
710,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47530
711,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47531
712,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47532
713,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47533
714,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47536
715,,,Samuel Johnston Inna Hanna and I Johnston in trust for the Hierrs of Phil Johnston,,Samuel | inna | i,Johnston | hanna | johnston,3,loan_office_certificates_9_states.xlsx,47552
716,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47553
717,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47554
718,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47555
719,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47556
720,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47557
721,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47585
722,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47586
723,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47587
724,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47588
725,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47589
726,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47590
727,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47591
728,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47592
729,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47593
730,,,Milner and Haynes,,,"['Milner', 'Haynes']",3,loan_office_certificates_9_states.xlsx,47594
731,,,Michel and Zion Churches,,"['Michel', 'Zion']",Churches,3,loan_office_certificates_9_states.xlsx,47734
732,,,Michel and Zion Churches,,"['Michel', 'Zion']",Churches,3,loan_office_certificates_9_states.xlsx,47735
733,,,Michel and Zion Churches,,"['Michel', 'Zion']",Churches,3,loan_office_certificates_9_states.xlsx,47736
734,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48237
735,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48238
736,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48239
737,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48240
738,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48241
739,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48242
740,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48244
741,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48245
742,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48246
743,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48247
744,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48248
745,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48249
746,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48250
747,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48251
748,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48252
749,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48274
750,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48275
751,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48276
752,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48277
753,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48278
754,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48279
755,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48403
756,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48404
757,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48405
758,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48406
759,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48407
760,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48408
761,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48409
762,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48410
763,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48411
764,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48412
765,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48413
766,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48414
767,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48415
768,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48416
769,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48417
770,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48418
771,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48419
772,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48420
773,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48421
774,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48422
775,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48423
776,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48424
777,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48425
778,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48426
779,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48427
780,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48428
781,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48429
782,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48430
783,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48431
784,,,Chalone and White,,,"['Chalone', 'White']",3,loan_office_certificates_9_states.xlsx,48432
785,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48594
786,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48595
787,,,Letitea and Am Correy,,"['Letitea', 'Am']",Correy,3,loan_office_certificates_9_states.xlsx,48596
788,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48602
789,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48603
790,,,Lelitia and Ann Correy,,"['Lelitia', 'Ann']",Correy,3,loan_office_certificates_9_states.xlsx,48605
791,,,Lelitia and Ann Correy,,"['Lelitia', 'Ann']",Correy,3,loan_office_certificates_9_states.xlsx,48606
792,,,Lelitia and Ann Correy,,"['Lelitia', 'Ann']",Correy,3,loan_office_certificates_9_states.xlsx,48607
793,,,Milner and Sherr,,,"['Milner', 'Sherr']",3,loan_office_certificates_9_states.xlsx,48660
794,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48675
795,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,48711
796,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48779
797,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48780
798,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48781
799,,,Vance Caldwell and Vance,,,"['Vance', 'Caldwell', 'Vance']",3,loan_office_certificates_9_states.xlsx,48782
800,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49145
801,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49146
802,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49147
803,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49148
804,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49149
805,,,Furman and Hunt,,,"['Furman', 'Hunt']",3,loan_office_certificates_9_states.xlsx,49150
806,,,Isaac Sears and R N Smith,,"['Isaac', 'R']","['Sears', 'N Smith']",3,loan_office_certificates_9_states.xlsx,49433
807,,,Ilean and RN Smith,,"['Ilean', 'Rn']",Smith,3,loan_office_certificates_9_states.xlsx,49440
808,,,Ilean and RN Smith,,"['Ilean', 'Rn']",Smith,3,loan_office_certificates_9_states.xlsx,49441
809,,,David Mackey and Debt Executor,,"['David', 'Debt']","['Mackey', 'Executor']",3,loan_office_certificates_9_states.xlsx,49582
810,,,William and H. Boyd,,"['William', 'H.']",Boyd,3,loan_office_certificates_9_states.xlsx,49611
811,,,David Mackey and Debt Executor,,"['David', 'Debt']","['Mackey', 'Executor']",3,loan_office_certificates_9_states.xlsx,49669
812,,,Jacob and Henry Geiger,,"['Jacob', 'Henry']",Geiger,3,loan_office_certificates_9_states.xlsx,49803
