,title_org,title_new,first_name_org,last_name_org,first_name_new,last_name_new,cleaning case,file_loc,org_index
595,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2774
596,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2775
597,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2776
598,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2777
599,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2778
600,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2779
601,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2780
602,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2781
603,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2782
604,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2783
605,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2784
606,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2785
607,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2786
608,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2787
609,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2788
610,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2789
611,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2790
612,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2791
613,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2792
614,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2793
615,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2794
616,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2795
617,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2796
618,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2797
619,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2798
620,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2799
621,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2800
622,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2801
623,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2802
624,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2803
625,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2804
626,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2805
627,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2806
628,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2807
629,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2808
630,,,Pitts & Call,,pitts | call,,3,loan_office_certificates_9_states.xlsx,2822
631,,,Pitts & Call,,pitts | call,,3,loan_office_certificates_9_states.xlsx,2823
632,,,Pitts & Call,,pitts | call,,3,loan_office_certificates_9_states.xlsx,2824
633,,,Pitts & Call,,pitts | call,,3,loan_office_certificates_9_states.xlsx,2825
634,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,2851
635,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3644
636,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3645
637,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3646
638,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3647
639,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3648
640,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3649
641,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3650
642,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3651
643,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3652
644,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3654
645,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3655
646,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3807
647,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3808
648,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3809
649,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3810
650,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3811
651,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3812
652,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3813
653,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3814
654,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3815
655,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3816
656,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3817
657,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3818
658,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3819
659,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3820
660,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3821
661,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3822
662,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3823
663,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3824
664,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3825
665,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3826
666,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3827
667,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3828
668,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3829
669,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3830
670,,,Hubbart & Greene,,hubbart | greene,,3,loan_office_certificates_9_states.xlsx,3838
671,,,Bryant & Dennie,,bryant | dennie,,3,loan_office_certificates_9_states.xlsx,3839
672,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4233
673,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4234
674,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4235
675,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4236
676,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4237
677,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4238
678,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4239
679,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4240
680,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4241
681,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4242
682,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4243
683,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4247
684,,,Hunt & Sherburne,,hunt | sherburne,,3,loan_office_certificates_9_states.xlsx,4250
685,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4967
686,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4968
687,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4969
688,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4970
689,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4971
690,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4972
691,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4973
692,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4974
693,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4975
694,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4976
695,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4977
696,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4978
697,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4979
698,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4980
699,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4981
700,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4982
701,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4983
702,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4984
703,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4985
704,,,Clark & Nightingale,,clark | nightingale,,3,loan_office_certificates_9_states.xlsx,4986
705,,,Jn Gray & Thomas Dawes Trustees to Sach Green,,jn | thomas,gray | green,3,loan_office_certificates_9_states.xlsx,5564
706,,,Jn Gray & Thomas Dawes Trustees to Sach Green,,jn | thomas,gray | green,3,loan_office_certificates_9_states.xlsx,5565
707,,,Jn Gray & Thomas Dawes Trustees to Sach Green,,jn | thomas,gray | green,3,loan_office_certificates_9_states.xlsx,5566
708,,,Jn Gray & Thomas Dawes Trustees to Sach Green,,jn | thomas,gray | green,3,loan_office_certificates_9_states.xlsx,5567
709,,,Lee & Jones,,lee | jones,,3,loan_office_certificates_9_states.xlsx,7098
710,,,Lee & Jones,,lee | jones,,3,loan_office_certificates_9_states.xlsx,7116
711,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7396
712,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7397
713,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7398
714,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7399
715,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7400
716,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7401
717,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7402
718,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7403
719,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7404
720,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7405
721,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7406
722,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7407
723,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7408
724,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7409
725,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7410
726,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7411
727,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7412
728,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7413
729,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7414
730,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7415
731,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7416
732,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7417
733,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7418
734,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7419
735,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7420
736,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7421
737,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7422
738,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7423
739,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7424
740,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7425
741,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7426
742,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7427
743,,,Jackson Tracy & Tracy,,jackson | tracy,tracy,3,loan_office_certificates_9_states.xlsx,7428
744,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,7447
745,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,7448
746,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,7449
747,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,7526
748,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,7527
749,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8150
750,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8151
751,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8152
752,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8153
753,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8154
754,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8155
755,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8156
756,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8157
757,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8158
758,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8159
759,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8160
760,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8161
761,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8162
762,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8163
763,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8164
764,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8165
765,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8166
766,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8167
767,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8168
768,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8169
769,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8170
770,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8226
771,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8227
772,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8228
773,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8229
774,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8230
775,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8231
776,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8232
777,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8233
778,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8234
779,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8235
780,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8236
781,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8237
782,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8350
783,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8351
784,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8352
785,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8353
786,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8354
787,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8355
788,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8356
789,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8357
790,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8358
791,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8359
792,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8360
793,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8361
794,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8362
795,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8363
796,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8366
797,,,Nathaniel Appleton and other trustees of Judah Monis Legasy,,nathaniel | other,appleton | legasy,3,loan_office_certificates_9_states.xlsx,8455
798,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8502
799,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8503
800,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8504
801,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8506
802,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8510
803,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8561
804,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8562
805,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8563
806,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8564
807,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8565
808,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8566
809,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8567
810,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8568
811,,,Otis & Andrews,,otis,,3,loan_office_certificates_9_states.xlsx,8569
812,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9939
813,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9940
814,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9941
815,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9942
816,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9943
817,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9944
818,,,Parker & Eustis,,parker | eustis,,3,loan_office_certificates_9_states.xlsx,9991
819,,,Cushing & White,,cushing | white,,3,loan_office_certificates_9_states.xlsx,13102
820,,,Cushing & White,,cushing | white,,3,loan_office_certificates_9_states.xlsx,13103
821,,,Cushing & White,,cushing | white,,3,loan_office_certificates_9_states.xlsx,13104
822,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,13574
823,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,13578
824,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,13580
825,,,Cushing & White,,cushing | white,,3,loan_office_certificates_9_states.xlsx,13840
826,,,Cushing & White,,cushing | white,,3,loan_office_certificates_9_states.xlsx,13844
827,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,16111
828,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,16112
829,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,16117
830,,,John Barrett & Sons Trustees to Creditors of John Elsworth,,john | sons,barrett | elsworth,3,loan_office_certificates_9_states.xlsx,16118
831,,,Riggs  Dairs and Humphrey,,riggs | humphrey,dairs,3,loan_office_certificates_9_states.xlsx,23072
832,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26752
833,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26753
834,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26754
835,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26755
836,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26756
837,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26757
838,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26758
839,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26759
840,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26760
841,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26761
842,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26762
843,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26763
844,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26764
845,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26765
846,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26766
847,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26767
848,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26768
849,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26769
850,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26770
851,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26771
852,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26772
853,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26773
854,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26774
855,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26775
856,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,26776
857,,,Peter & Anna Maricha,Jay,peter | anna,maricha,3,loan_office_certificates_9_states.xlsx,26938
858,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27153
859,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27154
860,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27155
861,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27156
862,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27157
863,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27158
864,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27159
865,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27160
866,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27161
867,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27162
868,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27163
869,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27164
870,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27165
871,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27166
872,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27167
873,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27168
874,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27169
875,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27170
876,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27171
877,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27172
878,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27173
879,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27174
880,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27175
881,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27176
882,,,Henry McClellen  and Henry,,henry | henry,mcclellen,3,loan_office_certificates_9_states.xlsx,27177
883,,,Myndert & Mary,Van Schaick,myndert | mary,,3,loan_office_certificates_9_states.xlsx,27213
